layer,head,pair,dim0,dim1,bucket_size,n_buckets,current_global_gap,best_global_alpha_deg,best_global_gap,global_gap_reduction,global_gap_reduction_pct,bucket_best_alpha_mean_deg,bucket_best_alpha_std_deg,bucket_best_alpha_min_deg,bucket_best_alpha_max_deg,bucket_best_alpha_range_deg,bucket_best_gap_mean,bucket_best_gap_median,bucket_consistent_flag
13,0,63,126,127,256,80,0.32307353615760803,-25.0,0.03091288171708584,0.2921606544405222,90.43162677923415,-10.375,21.121301651000977,-45.0,40.0,85.0,0.02484806813299656,0.023220853880047798,0
13,1,57,114,115,256,80,0.3535270690917969,-45.0,0.007794072851538658,0.3457329962402582,97.79533915986647,-4.625,28.774717330932617,-45.0,40.0,85.0,0.01941594108939171,0.017246119678020477,0
13,1,58,116,117,256,80,0.30624809861183167,-35.0,0.0012643719092011452,0.3049837267026305,99.58714130310284,-11.1875,30.29277801513672,-45.0,40.0,85.0,0.02103940211236477,0.015779541805386543,0
13,2,49,98,99,256,80,0.2796552777290344,25.0,0.0013114602770656347,0.2783438174519688,99.53104397395413,6.625,30.060096740722656,-45.0,40.0,85.0,0.02565843239426613,0.021443936973810196,0
13,2,53,106,107,256,80,0.2622024416923523,25.0,0.049764107912778854,0.21243833377957344,81.02073055018758,2.5,30.608413696289062,-45.0,40.0,85.0,0.019425686448812485,0.018612537533044815,0
13,2,56,112,113,256,80,0.3569099009037018,20.0,0.03142974525690079,0.325480155646801,91.19392732526609,20.0,22.912878036499023,-45.0,40.0,85.0,0.025134075433015823,0.023077795282006264,0
13,2,61,122,123,256,80,0.27396148443222046,20.0,0.005525531247258186,0.2684359531849623,97.98309924524254,4.8125,14.714868545532227,-35.0,40.0,75.0,0.023093989118933678,0.022256791591644287,0
13,2,63,126,127,256,80,0.2773069441318512,30.0,0.01785152219235897,0.2594554219394922,93.56254050967036,3.75,30.9283447265625,-45.0,40.0,85.0,0.01929358020424843,0.014678376726806164,0
13,3,56,112,113,256,80,0.2903555929660797,-30.0,0.0030987223144620657,0.28725687065161765,98.93278366612209,-18.9375,19.711889266967773,-45.0,35.0,80.0,0.020538771525025368,0.01839662715792656,0
13,4,58,116,117,256,80,0.2626030147075653,35.0,0.011790846474468708,0.2508121682330966,95.51001099983601,-5.4375,29.866304397583008,-45.0,40.0,85.0,0.017875883728265762,0.011385775171220303,0
13,5,58,116,117,256,80,0.3974973261356354,40.0,0.021383440122008324,0.37611388601362705,94.62048202188113,6.125,30.124481201171875,-45.0,40.0,85.0,0.023518521338701248,0.02117237262427807,0
13,6,54,108,109,256,80,0.5230745673179626,-35.0,0.022402573376893997,0.5006719939410686,95.71713580116081,-33.0625,12.587040901184082,-45.0,40.0,85.0,0.03057577647268772,0.02334415353834629,0
13,7,39,78,79,256,80,0.2533789277076721,-15.0,0.01897096075117588,0.23440796695649624,92.51281038924317,-10.3125,14.584747314453125,-45.0,25.0,70.0,0.029045602306723595,0.03045753203332424,0
13,7,52,104,105,256,80,0.4429965913295746,35.0,0.004396201577037573,0.438600389752537,99.00762180497978,-12.375,26.469026565551758,-45.0,40.0,85.0,0.022454742342233658,0.01884087175130844,0
13,7,55,110,111,256,80,0.41742566227912903,35.0,0.02220352552831173,0.3952221367508173,94.68084319323319,8.3125,24.237674713134766,-45.0,40.0,85.0,0.019679119810461998,0.01867915689945221,0
14,0,43,86,87,256,80,0.35070040822029114,-40.0,0.022933999076485634,0.3277664091438055,93.46051543171295,0.0,31.034255981445312,-45.0,40.0,85.0,0.019383152946829796,0.015379957854747772,0
14,0,53,106,107,256,80,0.2857399880886078,35.0,0.03194040060043335,0.25379958748817444,88.82186535595127,1.5,29.233970642089844,-45.0,40.0,85.0,0.019900575280189514,0.015250382013618946,0
14,1,51,102,103,256,80,0.45869821310043335,-45.0,0.053985945880413055,0.4047122672200203,88.23061779214024,-4.25,35.97829055786133,-45.0,40.0,85.0,0.02964533492922783,0.026599286124110222,0
14,1,56,112,113,256,80,0.3071766197681427,20.0,0.0621381551027298,0.2450384646654129,79.77119640497648,16.375,17.58861541748047,-45.0,40.0,85.0,0.0246384646743536,0.023641569539904594,0
14,2,43,86,87,256,80,0.30784887075424194,35.0,0.020049050450325012,0.28779982030391693,93.4873724236168,9.75,19.982805252075195,-45.0,40.0,85.0,0.021044258028268814,0.014019990339875221,0
14,3,39,78,79,256,80,0.31313878297805786,-25.0,0.028855672106146812,0.28428311087191105,90.78502131492004,-14.875,25.968429565429688,-45.0,40.0,85.0,0.025015806779265404,0.019264021888375282,0
14,3,46,92,93,256,80,0.2966363728046417,25.0,0.0017420124495401978,0.2948943603551015,99.41274482523171,16.1875,24.21574592590332,-45.0,40.0,85.0,0.022795457392930984,0.021937914192676544,0
14,3,47,94,95,256,80,0.2648243308067322,30.0,0.0066925822757184505,0.2581317485310137,97.47282198152605,9.875,24.341001510620117,-45.0,40.0,85.0,0.01877734437584877,0.016852281987667084,0
14,3,58,116,117,256,80,0.29288578033447266,-35.0,0.00277489866130054,0.2901108816731721,99.05256627408417,-10.9375,25.897560119628906,-45.0,40.0,85.0,0.020646575838327408,0.0158141627907753,0
14,3,60,120,121,256,80,0.2713627219200134,-15.0,0.044280003756284714,0.22708271816372871,83.68235568873139,-12.5625,19.10487174987793,-45.0,40.0,85.0,0.022020012140274048,0.018184445798397064,0
14,3,61,122,123,256,80,0.3108423054218292,20.0,0.015552996657788754,0.29528930876404047,94.99649938682492,-0.25,16.10318374633789,-30.0,35.0,65.0,0.020209267735481262,0.017036866396665573,0
14,5,50,100,101,256,80,0.28367453813552856,-35.0,0.017912257462739944,0.2657622806727886,93.68563087104343,-13.875,22.844242095947266,-40.0,40.0,80.0,0.021347040310502052,0.017056412994861603,0
14,5,53,106,107,256,80,0.27856874465942383,-45.0,0.017931103706359863,0.26063764095306396,93.56313152493748,-16.625,21.991121292114258,-45.0,40.0,85.0,0.01837957836687565,0.01535492017865181,0
14,6,51,102,103,256,80,0.27776286005973816,-45.0,0.02200991101562977,0.2557529490441084,92.07600648592971,-5.625,25.29050064086914,-45.0,40.0,85.0,0.019935140386223793,0.01472780853509903,0
14,7,47,94,95,256,80,0.3446807265281677,-30.0,0.030152836814522743,0.314527889713645,91.25195159060958,-15.625,28.672449111938477,-45.0,40.0,85.0,0.019572895020246506,0.016818970441818237,0
14,7,51,102,103,256,80,0.3768859803676605,30.0,0.024939101189374924,0.3519468791782856,93.38285251018192,2.0,27.834331512451172,-45.0,40.0,85.0,0.015099888667464256,0.011935284361243248,0
15,1,45,90,91,256,80,0.26045599579811096,-15.0,0.012739324010908604,0.24771667178720236,95.10883826195987,-11.625,6.112231731414795,-25.0,5.0,30.0,0.02821270562708378,0.03030133992433548,0
15,1,51,102,103,256,80,0.48329243063926697,-40.0,0.045764971524477005,0.43752745911478996,90.53058384052443,-1.9375,36.27579879760742,-45.0,40.0,85.0,0.028197651728987694,0.023573704063892365,0
15,1,55,110,111,256,80,0.2977561354637146,-45.0,0.01809862069785595,0.27965751476585865,93.92166321957738,3.125,35.65787887573242,-45.0,40.0,85.0,0.02240610122680664,0.020395830273628235,0
15,1,56,112,113,256,80,0.3505677580833435,-40.0,0.014228345826268196,0.3363394122570753,95.94134215192557,-4.75,30.79062271118164,-45.0,40.0,85.0,0.020953763276338577,0.018636483699083328,0
15,1,61,122,123,256,80,0.4106845259666443,35.0,0.04021257534623146,0.3704719506204128,90.20840260499673,14.5,22.39698600769043,-45.0,40.0,85.0,0.026311445981264114,0.023160496726632118,0
15,2,51,102,103,256,80,0.37034904956817627,-25.0,0.019694218412041664,0.3506548311561346,94.68225490655236,-20.75,3.269174098968506,-25.0,-10.0,15.0,0.03301817923784256,0.03446196764707565,1
15,2,60,120,121,256,80,0.3079928159713745,40.0,0.03970404714345932,0.2682887688279152,87.10877491793526,-7.0625,30.564416885375977,-45.0,40.0,85.0,0.020499134436249733,0.01874407008290291,0
15,4,35,70,71,256,80,0.295284628868103,-45.0,0.0032412733417004347,0.2920433555264026,98.90232236126715,-5.125,27.22562026977539,-45.0,40.0,85.0,0.022792024537920952,0.02040969952940941,0
15,4,49,98,99,256,80,0.35812583565711975,-25.0,0.021463720127940178,0.3366621155291796,94.00665408890238,-15.875,23.96318817138672,-45.0,40.0,85.0,0.02508491277694702,0.020068012177944183,0
15,5,61,122,123,256,80,0.39709335565567017,-30.0,0.01946006901562214,0.377633286640048,95.09937178790358,-12.4375,26.064748764038086,-45.0,40.0,85.0,0.01979449763894081,0.013610249385237694,0
15,6,38,76,77,256,80,0.34422656893730164,35.0,0.018555980175733566,0.32567058876156807,94.60937015029964,0.375,32.86121368408203,-45.0,40.0,85.0,0.025195177644491196,0.021916668862104416,0
15,6,40,80,81,256,80,0.25508543848991394,35.0,0.01758475787937641,0.23750068061053753,93.10632626327994,-1.9375,32.05945587158203,-45.0,40.0,85.0,0.018946701660752296,0.016521334648132324,0
15,6,54,108,109,256,80,0.4600559175014496,-45.0,0.0005939227412454784,0.4594619947602041,99.8709020537175,-9.625,35.91461181640625,-45.0,40.0,85.0,0.02085644006729126,0.015603629872202873,0
15,6,61,122,123,256,80,0.2750163972377777,-30.0,0.02378043346107006,0.25123596377670765,91.35308523421982,-7.8125,27.566326141357422,-45.0,40.0,85.0,0.015366410836577415,0.012213252484798431,0
15,7,56,112,113,256,80,0.253620445728302,-25.0,0.04190022870898247,0.21172021701931953,83.47915973861616,-15.4375,9.259918212890625,-40.0,10.0,50.0,0.020997878164052963,0.018035292625427246,0
16,0,62,124,125,256,80,0.3653748333454132,-40.0,0.012027536518871784,0.3533472968265414,96.70816503459028,-11.4375,18.81146240234375,-45.0,40.0,85.0,0.02124093845486641,0.01797548122704029,0
16,4,58,116,117,256,80,0.2920607924461365,15.0,0.03089378960430622,0.26116700284183025,89.42213730725125,13.5625,13.397615432739258,-20.0,40.0,60.0,0.021612603217363358,0.01862630993127823,0
16,4,62,124,125,256,80,0.335395872592926,-45.0,0.008785360492765903,0.3266105121001601,97.38059970003603,-7.4375,32.509552001953125,-45.0,40.0,85.0,0.025143617764115334,0.018893012776970863,0
16,6,53,106,107,256,80,0.3009697198867798,-40.0,0.0006491260719485581,0.3003205938148312,99.78432180081347,0.625,29.393611907958984,-45.0,40.0,85.0,0.020464103668928146,0.018031472340226173,0
16,7,46,92,93,256,80,0.3677143156528473,-45.0,0.026022713631391525,0.34169160202145576,92.92311652724472,-7.625,21.168594360351562,-45.0,40.0,85.0,0.018367748707532883,0.01525817159563303,0
16,7,61,122,123,256,80,0.2767726480960846,-35.0,0.013686103746294975,0.2630865443497896,95.05510972979393,-17.25,21.605844497680664,-45.0,40.0,85.0,0.01942603290081024,0.013570941984653473,0
17,1,40,80,81,256,80,0.32611557841300964,-25.0,0.02626792900264263,0.299847649410367,91.94520877215636,4.75,30.381942749023438,-45.0,40.0,85.0,0.021145731210708618,0.018512727692723274,0
17,1,48,96,97,256,80,0.29721876978874207,25.0,0.034070249646902084,0.26314852014184,88.5369791177325,15.3125,19.49909782409668,-45.0,40.0,85.0,0.01897956058382988,0.01689297705888748,0
17,1,58,116,117,256,80,0.33447563648223877,-45.0,0.019499437883496284,0.3149761985987425,94.17014701322447,-19.375,27.80933952331543,-45.0,40.0,85.0,0.02405468560755253,0.019366376101970673,0
17,2,35,70,71,256,80,0.26297396421432495,-35.0,0.014861769042909145,0.2481121951714158,94.34857778133627,-3.8125,28.605546951293945,-45.0,40.0,85.0,0.01887950301170349,0.014615366235375404,0
17,3,41,82,83,256,80,0.30877962708473206,-30.0,0.045025259256362915,0.26375436782836914,85.41831931029324,-18.5,24.728525161743164,-45.0,40.0,85.0,0.022188613191246986,0.019511628895998,0
17,3,45,90,91,256,80,0.3267759680747986,-35.0,0.0017291136318817735,0.3250468544429168,99.47085654980418,-21.4375,21.566665649414062,-45.0,40.0,85.0,0.02019830420613289,0.01765761338174343,0
17,3,53,106,107,256,80,0.2989133596420288,25.0,0.03597307205200195,0.26294028759002686,87.96538498811749,7.4375,32.1422004699707,-45.0,40.0,85.0,0.021858561784029007,0.017426542937755585,0
17,4,38,76,77,256,80,0.4084940254688263,40.0,0.04498857632279396,0.36350544914603233,88.98672354603943,-6.5625,32.03117370605469,-45.0,40.0,85.0,0.03260231763124466,0.03249843418598175,0
17,7,59,118,119,256,80,0.3050656318664551,-30.0,0.0015419641276821494,0.30352366773877293,99.49454675761145,-11.8125,25.251779556274414,-45.0,40.0,85.0,0.016787534579634666,0.015583846718072891,0
18,1,51,102,103,256,80,0.46333935856819153,40.0,0.020532462745904922,0.4428068958222866,95.56859084681383,-5.875,34.349082946777344,-45.0,40.0,85.0,0.022104285657405853,0.016158200800418854,0
18,2,46,92,93,256,80,0.25660598278045654,20.0,0.03254413232207298,0.22406185045838356,87.31746938655104,0.125,33.27888870239258,-45.0,40.0,85.0,0.022828083485364914,0.017321355640888214,0
18,4,48,96,97,256,80,0.3186042904853821,-45.0,0.027658730745315552,0.29094555974006653,91.31878271219183,-13.875,32.32621765136719,-45.0,40.0,85.0,0.02799566090106964,0.023849453777074814,0
18,6,59,118,119,256,80,0.3055054843425751,-40.0,0.03830838203430176,0.2671971023082733,87.46065651923122,6.0,31.90219497680664,-45.0,40.0,85.0,0.020164068788290024,0.01879226788878441,0
18,7,46,92,93,256,80,0.40559613704681396,-45.0,0.011661430820822716,0.39393470622599125,97.12486639894286,-16.9375,33.057655334472656,-45.0,40.0,85.0,0.021195121109485626,0.016274522989988327,0
18,7,49,98,99,256,80,0.31280627846717834,30.0,0.01395044568926096,0.2988558327779174,95.5402283619046,3.25,33.99540328979492,-45.0,40.0,85.0,0.02227439545094967,0.02089780569076538,0
19,2,49,98,99,256,80,0.29779186844825745,-40.0,0.006504143588244915,0.29128772486001253,97.8158760270598,-18.4375,20.955215454101562,-45.0,40.0,85.0,0.02460564114153385,0.021593037992715836,0
19,2,53,106,107,256,80,0.2763201594352722,30.0,0.024925608187913895,0.2513945512473583,90.97944636437114,-14.3125,28.226137161254883,-45.0,40.0,85.0,0.019855841994285583,0.014596117660403252,0
19,2,59,118,119,256,80,0.3233463764190674,40.0,0.008748114109039307,0.3145982623100281,97.29450683631553,-17.5625,19.669038772583008,-45.0,40.0,85.0,0.02509635128080845,0.022766603156924248,0
19,2,61,122,123,256,80,0.30084627866744995,40.0,0.027488721534609795,0.27335755713284016,90.86286802138066,-14.3125,24.209293365478516,-45.0,40.0,85.0,0.02354637160897255,0.021978724747896194,0
19,4,39,78,79,256,80,0.5652972459793091,-45.0,0.016356538981199265,0.5489407069981098,97.10655958479622,-1.25,35.21807098388672,-45.0,40.0,85.0,0.036594875156879425,0.04003576189279556,0
19,4,40,80,81,256,80,0.39980608224868774,40.0,0.0067975809797644615,0.3930085012689233,98.29978049820257,18.8125,18.745729446411133,-45.0,40.0,85.0,0.033017050474882126,0.028265871107578278,0
19,4,52,104,105,256,80,0.30699002742767334,40.0,0.012269416823983192,0.29472061060369015,96.00331746057326,-16.6875,22.2618465423584,-45.0,40.0,85.0,0.021381761878728867,0.01614975556731224,0
19,4,56,112,113,256,80,0.49239981174468994,-30.0,0.03987878933548927,0.45252102240920067,91.90113635620834,-19.9375,8.785419464111328,-40.0,5.0,45.0,0.02843412384390831,0.026262564584612846,0
20,6,48,96,97,256,80,0.32906046509742737,-35.0,0.003959179390221834,0.32510128570720553,98.79682313429855,-16.6875,23.531147003173828,-45.0,40.0,85.0,0.018617920577526093,0.01265822071582079,0
20,7,39,78,79,256,80,0.2900698184967041,-25.0,0.007901770994067192,0.2821680475026369,97.27590721605634,-11.8125,31.387136459350586,-45.0,40.0,85.0,0.023263338953256607,0.01918124035000801,0
20,7,59,118,119,256,80,0.3823505640029907,-35.0,0.014256707392632961,0.36809385661035776,96.27129949976445,-22.5,22.953758239746094,-45.0,40.0,85.0,0.026538247242569923,0.024220775812864304,0
21,2,50,100,101,256,80,0.28762516379356384,-45.0,0.047685809433460236,0.2399393543601036,83.42084927322784,-2.125,32.651329040527344,-45.0,40.0,85.0,0.017618101090192795,0.011047914624214172,0
22,1,50,100,101,256,80,0.5974158644676208,30.0,0.03673161193728447,0.5606842525303364,93.85158411050611,29.3125,3.7702577114105225,20.0,40.0,20.0,0.039291154593229294,0.03759579360485077,1
22,1,55,110,111,256,80,0.35773801803588867,-35.0,0.036819443106651306,0.32091857492923737,89.70770752608196,-11.3125,18.41778564453125,-40.0,40.0,80.0,0.025761520490050316,0.021060660481452942,0
22,2,39,78,79,256,80,0.2906913161277771,-45.0,0.01184703130275011,0.278844284825027,95.9245320910988,-10.6875,31.102087020874023,-45.0,40.0,85.0,0.0205556470900774,0.016600919887423515,0
22,6,53,106,107,256,80,0.4480137228965759,-45.0,0.026476891711354256,0.42153683118522167,94.09016055575904,-25.375,31.00176429748535,-45.0,40.0,85.0,0.03149976581335068,0.025882072746753693,0
23,0,60,120,121,256,80,0.2958827316761017,15.0,0.027201954275369644,0.26868077740073204,90.80650833481313,22.875,20.35274887084961,-45.0,40.0,85.0,0.027626508846879005,0.023561885580420494,0
23,3,48,96,97,256,80,0.31659597158432007,-30.0,0.014677057974040508,0.30191891361027956,95.36410463449896,-8.0,25.044960021972656,-45.0,40.0,85.0,0.01442842185497284,0.01057165302336216,0
23,3,55,110,111,256,80,0.35126569867134094,-40.0,0.005827867891639471,0.34543783077970147,98.34089468066955,-1.25,21.264699935913086,-45.0,40.0,85.0,0.014931192621588707,0.013645704835653305,0
24,3,41,82,83,256,80,0.35636815428733826,-35.0,0.021038470789790154,0.3353296834975481,94.09642232711205,0.9375,34.68693542480469,-45.0,40.0,85.0,0.020394321531057358,0.019018277525901794,0
24,5,45,90,91,256,80,0.282524436712265,25.0,0.02457435615360737,0.25795008055865765,91.301865268867,5.5,33.82491683959961,-45.0,40.0,85.0,0.025490695610642433,0.020374659448862076,0
25,0,63,126,127,256,80,0.3707997798919678,30.0,0.029960153624415398,0.3408396262675524,91.92012637301342,28.375,6.112231731414795,5.0,40.0,35.0,0.03232751786708832,0.031600866466760635,0
26,3,59,118,119,256,80,0.3456548750400543,-35.0,0.01087023876607418,0.33478463627398014,96.85517562429445,-4.5625,32.655338287353516,-45.0,40.0,85.0,0.021609965711832047,0.018855664879083633,0
26,4,49,98,99,256,80,0.2560572028160095,30.0,0.02587537094950676,0.23018183186650276,89.894691238934,-5.75,27.580564498901367,-45.0,40.0,85.0,0.01784532330930233,0.01737290993332863,0
26,6,50,100,101,256,80,0.28958624601364136,-30.0,0.025563668459653854,0.2640225775539875,91.17234716373594,-10.4375,28.053451538085938,-45.0,40.0,85.0,0.017863502725958824,0.013736212626099586,0
26,6,63,126,127,256,80,0.286056250333786,-45.0,0.003252816153690219,0.2828034341800958,98.86287534360999,-20.9375,20.296146392822266,-45.0,40.0,85.0,0.02180134877562523,0.018524136394262314,0
27,2,46,92,93,256,80,0.3135516047477722,30.0,0.029968542978167534,0.2835830617696047,90.44222943707308,18.375,19.886789321899414,-45.0,40.0,85.0,0.02141568250954151,0.019712425768375397,0
27,2,58,116,117,256,80,0.31571096181869507,-30.0,0.009682171046733856,0.3060287907719612,96.93321670208775,-23.375,14.827655792236328,-45.0,35.0,80.0,0.02532307431101799,0.021969351917505264,0
27,2,60,120,121,256,80,0.4350202679634094,35.0,0.0038746504578739405,0.4311456175055355,99.10931725640889,23.6875,22.188732147216797,-45.0,40.0,85.0,0.030140023678541183,0.02707173302769661,0
27,3,51,102,103,256,80,0.3890816867351532,20.0,0.036914676427841187,0.352167010307312,90.5123582819849,18.8125,6.136150360107422,0.0,30.0,30.0,0.03553030639886856,0.03142296522855759,0
27,5,55,110,111,256,80,0.3679978549480438,-35.0,0.030943606048822403,0.3370542488992214,91.59136238628587,-21.3125,12.493592262268066,-40.0,30.0,70.0,0.02667047455906868,0.022665631026029587,0
27,7,44,88,89,256,80,0.380572110414505,-25.0,0.034734491258859634,0.34583761915564537,90.87308546571421,-27.125,8.092241287231445,-40.0,-5.0,35.0,0.025577956810593605,0.022138070315122604,0
27,7,52,104,105,256,80,0.2586430013179779,-30.0,0.009116982109844685,0.24952601920813322,96.4750710193638,-16.75,14.407029151916504,-45.0,35.0,80.0,0.018928375095129013,0.01584227755665779,0
28,0,48,96,97,256,80,0.5121507048606873,-35.0,0.017032044008374214,0.49511866085231304,96.67440777749057,-20.0,26.925823211669922,-45.0,40.0,85.0,0.029983961954712868,0.026984283700585365,0
28,0,62,124,125,256,80,0.3522889018058777,-15.0,0.01605803146958351,0.3362308703362942,95.44180035554115,-12.0625,22.84039306640625,-45.0,40.0,85.0,0.021704675629734993,0.016452409327030182,0
28,2,38,76,77,256,80,0.34184539318084717,-30.0,0.007730717770755291,0.3341146754100919,97.7385338738014,-11.75,28.96225929260254,-45.0,40.0,85.0,0.034756142646074295,0.03094683215022087,0
29,2,50,100,101,256,80,0.28279873728752136,-25.0,0.02723732590675354,0.2555614113807678,90.368653634029,-18.625,18.60737419128418,-45.0,40.0,85.0,0.018109580501914024,0.01598290354013443,0
29,2,52,104,105,256,80,0.3358100354671478,-20.0,0.036851800978183746,0.2989582344889641,89.02599771120035,-19.1875,17.07417106628418,-45.0,40.0,85.0,0.019762149080634117,0.01599227823317051,0
29,3,53,106,107,256,80,0.32423102855682373,35.0,0.04023020341992378,0.28400082513689995,87.59211800332886,11.0,24.954959869384766,-45.0,40.0,85.0,0.023773126304149628,0.023566696792840958,0
29,3,60,120,121,256,80,0.38665032386779785,25.0,0.03484423831105232,0.35180608555674553,90.98817816509417,11.25,27.357585906982422,-45.0,40.0,85.0,0.022482257336378098,0.01655801758170128,0
29,5,53,106,107,256,80,0.3328942656517029,35.0,0.004430806264281273,0.3284634593874216,98.66900492995663,14.125,12.864072799682617,-15.0,40.0,55.0,0.01901683583855629,0.01784522272646427,0
29,7,50,100,101,256,80,0.4322446286678314,35.0,0.029238484799861908,0.4030061438679695,93.23566266399324,22.0625,23.883750915527344,-45.0,40.0,85.0,0.027762606739997864,0.026230547577142715,0
30,0,47,94,95,256,80,0.2562195658683777,-20.0,0.027594715356826782,0.2286248505115509,89.2300514742881,-20.4375,12.098392486572266,-45.0,40.0,85.0,0.026380693539977074,0.023735303431749344,0
31,0,48,96,97,256,80,0.2974896728992462,-25.0,0.015834668651223183,0.28165500424802303,94.67723753335596,-13.9375,24.795333862304688,-45.0,40.0,85.0,0.019454536959528923,0.015898078680038452,0
31,2,45,90,91,256,80,0.29869595170021057,-25.0,0.006902431603521109,0.29179352009668946,97.6891445752004,-16.25,7.520804405212402,-35.0,10.0,45.0,0.0291979368776083,0.028653394430875778,0
31,2,54,108,109,256,80,0.3209265470504761,-35.0,0.01188871543854475,0.3090378316119313,96.2955026476277,0.375,30.40122413635254,-45.0,40.0,85.0,0.01738535240292549,0.015327569097280502,0
31,5,41,82,83,256,80,0.38966646790504456,25.0,0.022622274234890938,0.3670441936701536,94.19445189715333,22.4375,22.693525314331055,-45.0,40.0,85.0,0.033025454729795456,0.03468286991119385,0
31,6,48,96,97,256,80,0.36638882756233215,15.0,0.009676340967416763,0.3567124865949154,97.35899671619474,18.8125,5.875997066497803,10.0,40.0,30.0,0.03653774783015251,0.036465808749198914,0
