layer,head,pair,dim0,dim1,override_priority,search_window_deg,search_step_deg,search_grid_size,search_grid_min_deg,search_grid_max_deg,coarse_best_alpha_deg,coarse_best_alpha_rad,coarse_best_gap_csv,coarse_best_gap_recomputed,refined_best_alpha_deg,refined_best_alpha_rad,refined_best_gap,gap_at_zero_deg,refine_delta_deg,gap_improvement_vs_coarse,gap_improvement_vs_coarse_pct,gap_improvement_vs_zero,gap_improvement_vs_zero_pct,post_residual_gap,support_count_234,criterion1_residual_gap,criterion2_pre_line_like,criterion3_post_directional,criterion4_bucket_consistent
0,3,57,114,115,high,10.0,1.0,21,-25.0,-5.0,-15.0,-0.2617993877991494,0.05292550474405289,0.05292550474405289,-13.0,-0.22689280275926285,0.006442793179303408,0.28952714800834656,2.0,0.04648271156474948,87.82667598455474,0.28308435482904315,97.77471880491233,0.28952715505874094,2,1,1,1,0
1,4,56,112,113,high,10.0,1.0,21,-44.0,45.0,40.0,0.6981317007977318,0.046842992305755615,0.046842992305755615,41.0,0.7155849933176751,0.014883546158671379,0.28636687994003296,1.0,0.031959446147084236,68.226739100007,0.2714833337813616,94.80263005212471,0.28636687396232074,2,1,1,1,0
6,3,39,78,79,high,10.0,1.0,21,-30.0,-10.0,-20.0,-0.3490658503988659,0.026665925979614258,0.026665925979614258,-18.0,-0.3141592653589793,0.00687640393152833,0.27824482321739197,2.0,0.019789522048085928,74.2127689967142,0.27136841928586364,97.52864982283756,0.278244821651055,2,1,1,1,0
0,0,52,104,105,high,10.0,1.0,21,5.0,25.0,15.0,0.2617993877991494,0.034087006002664566,0.034087006002664566,14.0,0.24434609527920614,0.009379483759403229,0.2784311771392822,-1.0,0.024707522243261337,72.4836972813921,0.269051693379879,96.63130980669193,0.2784311641986519,3,1,1,1,1
8,3,51,102,103,high,10.0,1.0,21,10.0,30.0,20.0,0.3490658503988659,0.04690719395875931,0.04690719395875931,23.0,0.4014257279586958,0.005085099022835493,0.2730884850025177,3.0,0.041822094935923815,89.15923423748967,0.2680033859796822,98.13792990107635,0.2730884820653075,2,1,1,1,0
1,3,43,86,87,high,10.0,1.0,21,0.0,20.0,10.0,0.17453292519943295,0.024200519546866417,0.024200519546866417,11.0,0.19198621771937624,0.003116283332929015,0.2636827826499939,1.0,0.021084236213937402,87.12307259811485,0.2605664993170649,98.81816958179424,0.26368276984143085,2,1,1,1,0
0,0,63,126,127,high,10.0,1.0,21,-20.0,0.0,-10.0,-0.17453292519943295,0.0021476855035871267,0.0021476855035871267,-10.0,-0.17453292519943295,0.0021476855035871267,0.25949496030807495,0.0,0.0,0.0,0.2573472748044878,99.17235945505941,0.25949496872475325,2,1,0,1,1
1,4,49,98,99,high,10.0,1.0,21,-45.0,44.0,-40.0,-0.6981317007977318,0.0026948123704642057,0.0026948123704642057,-40.0,-0.6981317007977318,0.0026948123704642057,0.259014755487442,0.0,0.0,0.0,0.2563199431169778,98.9595911764205,0.259014762785483,2,1,1,1,0
1,4,48,96,97,high,10.0,1.0,21,20.0,40.0,30.0,0.5235987755982988,0.01504279114305973,0.01504279114305973,31.0,0.5410520681182421,0.0050136009231209755,0.2587931454181671,1.0,0.010029190219938755,66.67107270558567,0.25377954449504614,98.06269949112453,0.2587931331847503,2,1,1,1,0
1,2,46,92,93,high,10.0,1.0,21,-25.0,-5.0,-15.0,-0.2617993877991494,0.037792570888996124,0.037792570888996124,-17.0,-0.29670597283903605,0.007309566717594862,0.260702908039093,-2.0,0.030483004171401262,80.65872062775398,0.25339334132149816,97.19620821548382,0.2607029031086894,3,1,1,1,1
1,2,54,108,109,high,10.0,1.0,21,-20.0,0.0,-10.0,-0.17453292519943295,0.010365840047597885,0.010365840047597885,-10.0,-0.17453292519943295,0.010365840047597885,0.2611958086490631,0.0,0.0,0.0,0.2508299686014652,96.03139112330658,0.26119580323677644,3,1,1,1,1
0,0,55,110,111,high,10.0,1.0,21,-25.0,-5.0,-15.0,-0.2617993877991494,0.03625835105776787,0.03625835105776787,-14.0,-0.24434609527920614,0.006636925972998142,0.257419228553772,1.0,0.029621425084769726,81.69545558642753,0.25078230258077383,97.42174428449437,0.25741923927829713,2,1,0,1,1
1,1,59,118,119,high,10.0,1.0,21,15.0,35.0,25.0,0.4363323129985824,0.01422926690429449,0.01422926690429449,26.0,0.4537856055185257,0.004290902521461248,0.2539733052253723,1.0,0.009938364382833242,69.84452853178104,0.24968240270391107,98.31049073537332,0.253973309347647,2,1,1,1,0
1,3,50,100,101,high,10.0,1.0,21,-20.0,0.0,-10.0,-0.17453292519943295,0.04327549785375595,0.04327549785375595,-9.0,-0.15707963267948966,0.009275684133172035,0.2588447034358978,1.0,0.033999813720583916,78.5659678266024,0.2495690193027258,96.41650610962989,0.25884471393546926,3,1,1,1,1
0,0,45,90,91,high,10.0,1.0,21,0.0,20.0,10.0,0.17453292519943295,0.022862864658236504,0.022862864658236504,11.0,0.19198621771937624,0.00308322929777205,0.25118643045425415,1.0,0.019779635360464454,86.51424769441,0.2481032011564821,98.77253349546143,0.2511864258929912,3,1,1,1,1
0,5,57,114,115,medium,10.0,1.0,21,-30.0,-10.0,-20.0,-0.3490658503988659,0.030781898647546768,0.030781898647546768,-21.0,-0.3665191429188092,0.0033664412330836058,0.5450711250305176,-1.0,0.027415457414463162,89.06356858740453,0.541704683797434,99.38238496253216,0.5450711095418793,1,1,0,1,0
1,0,44,88,89,medium,10.0,1.0,21,-45.0,44.0,-40.0,-0.6981317007977318,0.008936268277466297,0.008936268277466297,-40.0,-0.6981317007977318,0.008936268277466297,0.5360986590385437,0.0,0.0,0.0,0.5271623907610774,98.33309258905946,0.5360986613761783,1,1,0,1,0
0,6,53,106,107,medium,10.0,1.0,21,-45.0,-25.0,-35.0,-0.6108652381980153,0.012992355041205883,0.012992355041205883,-34.0,-0.5934119456780721,0.002800356363877654,0.5136948227882385,1.0,0.010191998677328229,78.44612193096488,0.5108944664243609,99.45485992078373,0.5136948424330057,1,1,0,1,0
1,0,51,102,103,medium,10.0,1.0,21,-45.0,-25.0,-35.0,-0.6108652381980153,0.03925169259309769,0.03925169259309769,-36.0,-0.6283185307179586,0.008901027962565422,0.5173542499542236,-1.0,0.030350664630532265,77.32319965195425,0.5084532219916582,98.27951003333732,0.5173542612086643,1,1,0,1,0
28,0,48,96,97,medium,10.0,1.0,21,-45.0,-25.0,-35.0,-0.6108652381980153,0.017032044008374214,0.017032044008374214,-36.0,-0.6283185307179586,0.01250845193862915,0.5121507048606873,-1.0,0.004523592069745064,26.55930238038917,0.4996422529220581,97.55766187180556,0.5121507124371762,1,1,0,1,0
19,4,56,112,113,medium,10.0,1.0,21,-40.0,-20.0,-30.0,-0.5235987755982988,0.03987878933548927,0.03987878933548927,-32.0,-0.5585053606381855,0.007244178559631109,0.49239981174468994,-2.0,0.032634610775858164,81.83450731493419,0.48515563318505883,98.52880151721357,0.49239980506746717,1,1,0,1,0
9,3,55,110,111,medium,10.0,1.0,21,20.0,40.0,30.0,0.5235987755982988,0.004962408449500799,0.004962408449500799,30.0,0.5235987755982988,0.004962408449500799,0.48709601163864136,0.0,0.0,0.0,0.48213360318914056,98.98122580950586,0.48709601685208315,1,1,0,1,0
9,4,57,114,115,medium,10.0,1.0,21,-40.0,-20.0,-30.0,-0.5235987755982988,0.007295374758541584,0.007295374758541584,-30.0,-0.5235987755982988,0.007295374758541584,0.4882775545120239,0.0,0.0,0.0,0.48098217975348234,98.50589594153422,0.48827756481987666,1,1,0,1,0
8,4,59,118,119,medium,10.0,1.0,21,15.0,35.0,25.0,0.4363323129985824,0.009107056073844433,0.009107056073844433,25.0,0.4363323129985824,0.009107056073844433,0.47615885734558105,0.0,0.0,0.0,0.4670518012717366,98.08739122808446,0.47615885960901383,1,1,0,1,0
7,3,45,90,91,medium,10.0,1.0,21,-44.0,45.0,40.0,0.6981317007977318,0.007063820492476225,0.007063820492476225,40.0,0.6981317007977318,0.007063820492476225,0.4738729000091553,0.0,0.0,0.0,0.46680907951667905,98.50934280218604,0.4738729017315363,1,1,0,1,0
18,1,51,102,103,medium,10.0,1.0,21,-44.0,45.0,40.0,0.6981317007977318,0.020532462745904922,0.020532462745904922,38.0,0.6632251157578453,0.0007340285810641944,0.46333935856819153,-2.0,0.019798434164840728,96.4250339077781,0.46260532998712733,99.84157862536598,0.46333937005598486,1,1,0,1,0
15,6,54,108,109,medium,10.0,1.0,21,-45.0,44.0,-45.0,-0.7853981633974483,0.0005939227412454784,0.0005939227412454784,-45.0,-0.7853981633974483,0.0005939227412454784,0.4600559175014496,0.0,0.0,0.0,0.4594619947602041,99.8709020537175,0.46005590321168965,1,1,0,1,0
10,6,46,92,93,medium,10.0,1.0,21,-45.0,44.0,-40.0,-0.6981317007977318,0.02165677212178707,0.02165677212178707,-38.0,-0.6632251157578453,0.002256124746054411,0.4574483335018158,2.0,0.01940064737573266,89.58235911904566,0.4551922087557614,99.50680228108308,0.4574483407093515,1,1,0,1,0
6,5,47,94,95,medium,10.0,1.0,21,-40.0,-20.0,-30.0,-0.5235987755982988,0.02430558204650879,0.02430558204650879,-29.0,-0.5061454830783556,0.0007754369871690869,0.4557112157344818,1.0,0.023530145059339702,96.80963415858429,0.4549357787473127,99.82984026717023,0.4557112253275658,1,1,0,1,0
14,1,51,102,103,medium,10.0,1.0,21,-45.0,44.0,-45.0,-0.7853981633974483,0.053985945880413055,0.053985945880413055,-43.0,-0.7504915783575618,0.005812345538288355,0.45869821310043335,2.0,0.0481736003421247,89.23359507090314,0.452885867562145,98.73286065384873,0.45869821281116985,1,1,0,1,0
7,7,45,90,91,medium,10.0,1.0,21,-44.0,45.0,40.0,0.6981317007977318,0.05183259770274162,0.05183259770274162,42.0,0.7330382858376184,0.004696406424045563,0.454299658536911,2.0,0.04713619127869606,90.93928023638847,0.44960325211286545,98.9662315751743,0.4542996584828852,1,1,0,1,0
11,4,46,92,93,medium,10.0,1.0,21,-45.0,44.0,-45.0,-0.7853981633974483,0.012369008734822273,0.012369008734822273,44.0,0.767944870877505,0.0011117715621367097,0.44922134280204773,-1.0,0.011257237172685564,91.01163572625867,0.448109571239911,99.75251141114491,0.4492213327325932,1,1,0,1,0
0,7,52,104,105,medium,10.0,1.0,21,-45.0,-25.0,-35.0,-0.6108652381980153,0.056487083435058594,0.056487083435058594,-37.0,-0.6457718232379019,0.012899466790258884,0.45997563004493713,-2.0,0.04358761664479971,77.16386471769428,0.44707616325467825,97.19561951814737,0.45997563257649177,1,1,0,1,0
22,6,53,106,107,medium,10.0,1.0,21,-45.0,44.0,-45.0,-0.7853981633974483,0.026476891711354256,0.026476891711354256,44.0,0.767944870877505,0.0028519940096884966,0.4480137228965759,-1.0,0.02362489770166576,89.22836547136892,0.44516172888688743,99.36341369383749,0.44801372983555005,1,1,0,1,0
0,4,50,100,101,medium,10.0,1.0,21,-45.0,-25.0,-35.0,-0.6108652381980153,0.04321131482720375,0.04321131482720375,-37.0,-0.6457718232379019,0.006244441028684378,0.44812315702438354,-2.0,0.03696687379851937,85.54906034760789,0.44187871599569917,98.6065346254033,0.44812315377824175,1,1,0,1,0
13,7,52,104,105,medium,10.0,1.0,21,25.0,45.0,35.0,0.6108652381980153,0.004396201577037573,0.004396201577037573,35.0,0.6108652381980153,0.004396201577037573,0.4429965913295746,0.0,0.0,0.0,0.438600389752537,99.00762180497978,0.4429965892016439,1,1,0,1,0
0,4,40,80,81,medium,10.0,1.0,21,-44.0,45.0,40.0,0.6981317007977318,0.00022217309742700309,0.00022217309742700309,40.0,0.6981317007977318,0.00022217309742700309,0.4381190538406372,0.0,0.0,0.0,0.4378968807432102,99.94928933232202,0.4381190632100994,1,1,0,1,0
9,6,52,104,105,medium,10.0,1.0,21,-44.0,45.0,40.0,0.6981317007977318,0.007185198366641998,0.007185198366641998,41.0,0.7155849933176751,0.0007910245331004262,0.4381244480609894,1.0,0.006394173833541572,88.99091586986886,0.43733342352788895,99.81945209024485,0.43812443551223645,1,1,0,1,0
27,2,60,120,121,medium,10.0,1.0,21,25.0,45.0,35.0,0.6108652381980153,0.0038746504578739405,0.0038746504578739405,35.0,0.6108652381980153,0.0038746504578739405,0.4350202679634094,0.0,0.0,0.0,0.4311456175055355,99.10931725640889,0.43502026086065676,1,1,0,1,0
29,7,50,100,101,medium,10.0,1.0,21,25.0,45.0,35.0,0.6108652381980153,0.029238484799861908,0.029238484799861908,36.0,0.6283185307179586,0.003310525557026267,0.4322446286678314,1.0,0.02592795924283564,88.67750644506071,0.42893410311080515,99.23410834109629,0.4322446240122569,1,1,0,1,0
0,7,50,100,101,medium,10.0,1.0,21,-45.0,-25.0,-35.0,-0.6108652381980153,0.07118374854326248,0.07118374854326248,-33.0,-0.5759586531581288,0.008785292506217957,0.43198269605636597,2.0,0.062398456037044525,87.65828902522796,0.423197403550148,97.96628601413431,0.43198270601197897,1,1,0,1,0
9,4,49,98,99,medium,10.0,1.0,21,25.0,45.0,35.0,0.6108652381980153,0.05140389874577522,0.05140389874577522,33.0,0.5759586531581288,0.00955712329596281,0.4313579499721527,-2.0,0.04184677544981241,81.40778515024935,0.4218008266761899,97.78441007136189,0.4313579560850198,1,1,0,1,0
1,7,49,98,99,medium,10.0,1.0,21,-35.0,-15.0,-25.0,-0.4363323129985824,0.003579519223421812,0.003579519223421812,-25.0,-0.4363323129985824,0.003579519223421812,0.42285871505737305,0.0,0.0,0.0,0.41927919583395123,99.15349522288167,0.42285872751229514,1,1,0,1,0
10,5,45,90,91,medium,10.0,1.0,21,-45.0,-25.0,-35.0,-0.6108652381980153,0.06084098666906357,0.06084098666906357,-33.0,-0.5759586531581288,0.008394534699618816,0.4261571168899536,2.0,0.05244645196944475,86.2025007166965,0.4177625821903348,98.0301784560396,0.42615713067314975,1,1,0,1,0
0,6,63,126,127,medium,10.0,1.0,21,15.0,35.0,25.0,0.4363323129985824,0.017852947115898132,0.017852947115898132,24.0,0.4188790204786391,0.0038212211802601814,0.41706719994544983,-1.0,0.014031725935637951,78.59613230547596,0.41324597876518965,99.08378765322232,0.41706718844923707,1,1,0,1,0
13,7,55,110,111,medium,10.0,1.0,21,25.0,45.0,35.0,0.6108652381980153,0.02220352552831173,0.02220352552831173,36.0,0.6283185307179586,0.005667856894433498,0.41742566227912903,1.0,0.01653566863387823,74.47316694276137,0.41175780538469553,98.64218772188389,0.4174256598350973,1,1,0,1,0
0,5,54,108,109,medium,10.0,1.0,21,-45.0,44.0,-45.0,-0.7853981633974483,0.0031456893775612116,0.0031456893775612116,-45.0,-0.7853981633974483,0.0031456893775612116,0.4085215926170349,0.0,0.0,0.0,0.4053759032394737,99.22998210268163,0.4085215884222996,1,1,0,1,0
18,7,46,92,93,medium,10.0,1.0,21,-45.0,44.0,-45.0,-0.7853981633974483,0.011661430820822716,0.011661430820822716,44.0,0.767944870877505,0.0011487849988043308,0.40559613704681396,-1.0,0.010512645822018385,90.14885037303438,0.40444735204800963,99.7167662869847,0.4055961458147446,1,1,0,1,0
15,1,61,122,123,medium,10.0,1.0,21,25.0,45.0,35.0,0.6108652381980153,0.04021257534623146,0.04021257534623146,33.0,0.5759586531581288,0.006915499921888113,0.4106845259666443,-2.0,0.03329707542434335,82.80264354534508,0.4037690260447562,98.31610409337658,0.410684515414482,1,1,0,1,0
0,5,63,126,127,medium,10.0,1.0,21,15.0,35.0,25.0,0.4363323129985824,0.014321996830403805,0.014321996830403805,25.0,0.4363323129985824,0.014321996830403805,0.4173125624656677,0.0,0.0,0.0,0.4029905656352639,96.56804081195565,0.4173125536663698,1,1,0,1,0
0,6,42,84,85,medium,10.0,1.0,21,15.0,35.0,25.0,0.4363323129985824,0.03206394612789154,0.03206394612789154,24.0,0.4188790204786391,0.008213371969759464,0.41117677092552185,-1.0,0.023850574158132076,74.38440066921495,0.4029633989557624,98.0024717954587,0.411176781082846,1,1,0,1,0
6,5,45,90,91,medium,10.0,1.0,21,-44.0,45.0,40.0,0.6981317007977318,0.004076413810253143,0.004076413810253143,40.0,0.6981317007977318,0.004076413810253143,0.40447136759757996,0.0,0.0,0.0,0.4003949537873268,98.9921625764351,0.4044713572809119,1,1,0,1,0
15,5,61,122,123,medium,10.0,1.0,21,-40.0,-20.0,-30.0,-0.5235987755982988,0.01946006901562214,0.01946006901562214,-29.0,-0.5061454830783556,0.0004920530482195318,0.39709335565567017,1.0,0.018968015967402607,97.47147326237886,0.39660130260745063,99.87608630534574,0.3970933649400611,1,1,0,1,0
0,6,59,118,119,medium,10.0,1.0,21,-35.0,-15.0,-25.0,-0.4363323129985824,0.016629943624138832,0.016629943624138832,-24.0,-0.4188790204786391,0.00622852286323905,0.4015676975250244,1.0,0.010401420760899782,62.54633807538485,0.39533917466178536,98.44894823422621,0.4015677033889366,1,1,0,1,0
13,5,58,116,117,medium,10.0,1.0,21,-44.0,45.0,40.0,0.6981317007977318,0.021383440122008324,0.021383440122008324,39.0,0.6806784082777885,0.0023962631821632385,0.3974973261356354,-1.0,0.018987176939845085,88.79383687334317,0.39510106295347214,99.39716243994417,0.39749733048864294,1,1,0,1,0
3,0,49,98,99,medium,10.0,1.0,21,-44.0,45.0,40.0,0.6981317007977318,0.028939465060830116,0.028939465060830116,42.0,0.7330382858376184,0.005123281851410866,0.3997786045074463,2.0,0.02381618320941925,82.2965564821539,0.3946553226560354,98.71847022485781,0.39977861040440177,1,1,0,1,0
1,1,57,114,115,medium,10.0,1.0,21,20.0,40.0,30.0,0.5235987755982988,0.018088482320308685,0.018088482320308685,29.0,0.5061454830783556,0.006195646710693836,0.3992551565170288,-1.0,0.011892835609614849,65.74811196991509,0.393059509806335,98.44819869961289,0.39925516395544636,1,1,0,1,0
12,6,48,96,97,medium,10.0,1.0,21,15.0,35.0,25.0,0.4363323129985824,0.0007079373463056982,0.0007079373463056982,25.0,0.4363323129985824,0.0007079373463056982,0.3921215534210205,0.0,0.0,0.0,0.3914136160747148,99.81945972106624,0.3921215629042224,1,1,0,1,0
11,3,62,124,125,medium,10.0,1.0,21,-35.0,-15.0,-25.0,-0.4363323129985824,0.036130718886852264,0.036130718886852264,-23.0,-0.4014257279586958,0.007402116432785988,0.3984539210796356,2.0,0.028728602454066277,79.51295556568743,0.39105180464684963,98.14229047797309,0.39845392831123805,1,1,0,1,0
0,1,52,104,105,medium,10.0,1.0,21,-45.0,-25.0,-35.0,-0.6108652381980153,0.02337058074772358,0.02337058074772358,-36.0,-0.6283185307179586,0.000766036391723901,0.3877064883708954,-1.0,0.02260454435599968,96.72221927219965,0.3869404519791715,99.80241847513496,0.3877064934918378,1,1,0,1,0
1,7,53,106,107,medium,10.0,1.0,21,-45.0,-25.0,-35.0,-0.6108652381980153,0.012698857113718987,0.012698857113718987,-36.0,-0.6283185307179586,0.0055194273591041565,0.39083513617515564,-1.0,0.00717942975461483,56.53603068624703,0.3853157088160515,98.587786294467,0.3908351428652951,1,1,0,1,0
27,3,51,102,103,medium,10.0,1.0,21,10.0,30.0,20.0,0.3490658503988659,0.036914676427841187,0.036914676427841187,22.0,0.3839724354387525,0.007177346386015415,0.3890816867351532,2.0,0.02973733004182577,80.55692997866227,0.3819043403491378,98.15531117739268,0.38908167636778157,1,1,0,1,0
29,3,60,120,121,medium,10.0,1.0,21,15.0,35.0,25.0,0.4363323129985824,0.03484423831105232,0.03484423831105232,24.0,0.4188790204786391,0.00551286106929183,0.38665032386779785,-1.0,0.029331377241760492,84.17855767120273,0.381137462798506,98.57419980561642,0.3866503146604393,1,1,0,1,0
20,7,59,118,119,medium,10.0,1.0,21,-45.0,-25.0,-35.0,-0.6108652381980153,0.014256707392632961,0.014256707392632961,-34.0,-0.5934119456780721,0.001400484936311841,0.3823505640029907,1.0,0.01285622245632112,90.17665932432948,0.3809500790666789,99.63371704708644,0.38235056231426917,1,1,0,1,0
8,4,39,78,79,medium,10.0,1.0,21,-44.0,45.0,40.0,0.6981317007977318,0.013543037697672844,0.013543037697672844,41.0,0.7155849933176751,0.0038868491537868977,0.37609079480171204,1.0,0.009656188543885946,71.30001968129505,0.37220394564792514,98.9665130847363,0.376090802138144,1,1,0,1,0
14,7,51,102,103,medium,10.0,1.0,21,20.0,40.0,30.0,0.5235987755982988,0.024939101189374924,0.024939101189374924,28.0,0.4886921905584123,0.004683308769017458,0.3768859803676605,-2.0,0.020255792420357466,81.22102022260233,0.37220267159864306,98.75736721104649,0.37688596889214027,1,1,0,1,0
9,1,51,102,103,medium,10.0,1.0,21,-35.0,-15.0,-25.0,-0.4363323129985824,0.02449856698513031,0.02449856698513031,-27.0,-0.47123889803846897,0.00393107533454895,0.37459442019462585,-2.0,0.02056749165058136,83.9538560074352,0.3706633448600769,98.95057824606504,0.37459442465108167,1,1,0,1,0
13,0,61,122,123,medium,10.0,1.0,21,-45.0,44.0,-45.0,-0.7853981633974483,0.01904202625155449,0.01904202625155449,44.0,0.767944870877505,0.002881385153159499,0.3699641227722168,-1.0,0.01616064109839499,84.868284944601,0.3670827376190573,99.22117173644604,0.3699641126427809,1,1,0,1,0
27,5,55,110,111,medium,10.0,1.0,21,-45.0,-25.0,-35.0,-0.6108652381980153,0.030943606048822403,0.030943606048822403,-34.0,-0.5934119456780721,0.003473362186923623,0.3679978549480438,1.0,0.02747024386189878,88.77518611940897,0.3645244927611202,99.05614607796721,0.3679978600125364,1,1,0,1,0
1,5,59,118,119,medium,10.0,1.0,21,15.0,35.0,25.0,0.4363323129985824,0.02904745563864708,0.02904745563864708,26.0,0.4537856055185257,0.008561764843761921,0.37292608618736267,1.0,0.02048569079488516,70.52490603558869,0.36436432134360075,97.70416574198556,0.3729260758015099,1,1,0,1,0
16,7,46,92,93,medium,10.0,1.0,21,-45.0,44.0,-45.0,-0.7853981633974483,0.026022713631391525,0.026022713631391525,44.0,0.767944870877505,0.0038575560320168734,0.3677143156528473,-1.0,0.022165157599374652,85.17619612366846,0.3638567596208304,98.95093667344224,0.36771432595585063,1,1,0,1,0
25,0,63,126,127,medium,10.0,1.0,21,20.0,40.0,30.0,0.5235987755982988,0.029960153624415398,0.029960153624415398,32.0,0.5585053606381855,0.012670534662902355,0.3707997798919678,2.0,0.017289618961513042,57.70871263965493,0.3581292452290654,96.58291742605837,0.3707997755029133,1,1,0,1,0
1,7,50,100,101,medium,10.0,1.0,21,-44.0,45.0,40.0,0.6981317007977318,0.046324197202920914,0.046324197202920914,42.0,0.7330382858376184,0.003094246843829751,0.36112546920776367,2.0,0.04322995035909116,93.32045231075338,0.3580312223639339,99.14316571173507,0.36112546819326147,1,1,0,1,0
15,4,49,98,99,medium,10.0,1.0,21,-35.0,-15.0,-25.0,-0.4363323129985824,0.021463720127940178,0.021463720127940178,-24.0,-0.4188790204786391,0.0012724371626973152,0.35812583565711975,1.0,0.020191282965242863,94.0716839619944,0.35685339849442244,99.64469551313924,0.35812583738552606,1,1,0,1,0
16,0,62,124,125,medium,10.0,1.0,21,-45.0,44.0,-40.0,-0.6981317007977318,0.012027536518871784,0.012027536518871784,-39.0,-0.6806784082777885,0.00863159354776144,0.3653748333454132,1.0,0.003395942971110344,28.234734234911247,0.35674323979765177,97.6376058885256,0.3653748260124876,1,1,0,1,0
31,6,48,96,97,medium,10.0,1.0,21,5.0,25.0,15.0,0.2617993877991494,0.009676340967416763,0.009676340967416763,15.0,0.2617993877991494,0.009676340967416763,0.36638882756233215,0.0,0.0,0.0,0.3567124865949154,97.35899671619474,0.3663888333937469,1,1,0,1,0
1,0,47,94,95,medium,10.0,1.0,21,-35.0,-15.0,-25.0,-0.4363323129985824,0.03082241304218769,0.03082241304218769,-27.0,-0.47123889803846897,0.002092421520501375,0.35756778717041016,-2.0,0.028729991521686316,93.2113636994047,0.3554753656499088,99.41481822592029,0.35756778672584316,1,1,0,1,0
22,1,55,110,111,medium,10.0,1.0,21,-45.0,-25.0,-35.0,-0.6108652381980153,0.036819443106651306,0.036819443106651306,-37.0,-0.6457718232379019,0.0027830631006509066,0.35773801803588867,-2.0,0.0340363800060004,92.44132212269078,0.35495495493523777,99.22203876570599,0.3577380249330017,1,1,0,1,0
24,3,41,82,83,medium,10.0,1.0,21,-45.0,-25.0,-35.0,-0.6108652381980153,0.021038470789790154,0.021038470789790154,-36.0,-0.6283185307179586,0.0018171864794567227,0.35636815428733826,-1.0,0.01922128431033343,91.36255435286394,0.35455096780788153,99.49008168726785,0.3563681684236902,1,1,0,1,0
3,0,41,82,83,medium,10.0,1.0,21,-45.0,44.0,-45.0,-0.7853981633974483,0.036005038768053055,0.036005038768053055,43.0,0.7504915783575618,0.001556196715682745,0.3553248643875122,-2.0,0.03444884205237031,95.67783630033598,0.35376866767182946,99.5620355140738,0.3553248684737567,1,1,0,1,0
0,6,56,112,113,medium,10.0,1.0,21,-40.0,-20.0,-30.0,-0.5235987755982988,0.0074204630218446255,0.0074204630218446255,-31.0,-0.5410520681182421,0.0012211441062390804,0.354899525642395,-1.0,0.006199318915605545,83.5435591735417,0.35367838153615594,99.65591836054762,0.35489952183940754,1,1,0,1,0
13,2,56,112,113,medium,10.0,1.0,21,10.0,30.0,20.0,0.3490658503988659,0.03142974525690079,0.03142974525690079,18.0,0.3141592653589793,0.0040981099009513855,0.3569099009037018,-2.0,0.027331635355949402,86.96104639902674,0.3528117910027504,98.85178026987346,0.3569099089674734,1,1,0,1,0
11,1,62,124,125,medium,10.0,1.0,21,-44.0,45.0,40.0,0.6981317007977318,0.00919866468757391,0.00919866468757391,40.0,0.6981317007977318,0.00919866468757391,0.3611823618412018,0.0,0.0,0.0,0.3519836971536279,97.4531799834627,0.3611823571902936,1,1,0,1,0
0,6,52,104,105,medium,10.0,1.0,21,-25.0,-5.0,-15.0,-0.2617993877991494,0.054950349032878876,0.054950349032878876,-13.0,-0.22689280275926285,0.008656490594148636,0.3596048057079315,2.0,0.04629385843873024,84.24670498640667,0.3509483151137829,97.59277672134911,0.35960480109196535,1,1,0,1,0
9,4,58,116,117,medium,10.0,1.0,21,-40.0,-20.0,-30.0,-0.5235987755982988,0.034980420023202896,0.034980420023202896,-28.0,-0.4886921905584123,0.007813582196831703,0.3585302233695984,2.0,0.027166837826371193,77.66298348719407,0.3507166411727667,97.8206628932432,0.3585302380576506,1,1,0,1,0
10,1,51,102,103,medium,10.0,1.0,21,-40.0,-20.0,-30.0,-0.5235987755982988,0.007166732102632523,0.007166732102632523,-30.0,-0.5235987755982988,0.007166732102632523,0.35640770196914673,0.0,0.0,0.0,0.3492409698665142,97.98917586151016,0.3564077159104808,1,1,0,1,0
