layer,head,pair,dim0,dim1,override_priority,search_window_deg,search_step_deg,search_grid_size,search_grid_min_deg,search_grid_max_deg,coarse_best_alpha_deg,coarse_best_alpha_rad,coarse_best_gap_csv,coarse_best_gap_recomputed,refined_best_alpha_deg,refined_best_alpha_rad,refined_best_gap,gap_at_zero_deg,refine_delta_deg,gap_improvement_vs_coarse,gap_improvement_vs_coarse_pct,gap_improvement_vs_zero,gap_improvement_vs_zero_pct,post_residual_gap,support_count_234,criterion1_residual_gap,criterion2_pre_line_like,criterion3_post_directional,criterion4_bucket_consistent
15,1,56,112,113,medium,10.0,1.0,21,-45.0,44.0,-40.0,-0.6981317007977318,0.014228345826268196,0.014228345826268196,-41.0,-0.7155849933176751,0.0038541117683053017,0.3505677580833435,-1.0,0.010374234057962894,72.91243960917869,0.3467136463150382,98.90060860434603,0.3505677527037893,1,1,0,1,0
6,0,39,78,79,medium,10.0,1.0,21,-45.0,-25.0,-35.0,-0.6108652381980153,0.027630187571048737,0.027630187571048737,-33.0,-0.5759586531581288,4.220106347929686e-06,0.3466821610927582,2.0,0.027625967464700807,99.98472646507709,0.34667794098641025,99.99878271603747,0.34668215076295655,1,1,0,1,0
0,6,54,108,109,medium,10.0,1.0,21,-44.0,45.0,40.0,0.6981317007977318,0.019184207543730736,0.019184207543730736,39.0,0.6806784082777885,0.004878202918916941,0.35106539726257324,-1.0,0.014306004624813795,74.57177781361574,0.3461871943436563,98.61045749397273,0.3510654089587536,1,1,0,1,0
13,1,57,114,115,medium,10.0,1.0,21,-45.0,44.0,-45.0,-0.7853981633974483,0.007794072851538658,0.007794072851538658,-45.0,-0.7853981633974483,0.007794072851538658,0.3535270690917969,0.0,0.0,0.0,0.3457329962402582,97.79533915986647,0.353527062924194,1,1,0,1,0
26,3,59,118,119,medium,10.0,1.0,21,-45.0,-25.0,-35.0,-0.6108652381980153,0.01087023876607418,0.01087023876607418,-34.0,-0.5934119456780721,4.976159107172862e-05,0.3456548750400543,1.0,0.010820477175002452,99.54222172904763,0.3456051134489826,99.98560367734841,0.34565487393433764,1,1,0,1,0
23,3,55,110,111,medium,10.0,1.0,21,-45.0,44.0,-40.0,-0.6981317007977318,0.005827867891639471,0.005827867891639471,-40.0,-0.6981317007977318,0.005827867891639471,0.35126569867134094,0.0,0.0,0.0,0.34543783077970147,98.34089468066955,0.3512657132044247,1,1,0,1,0
7,1,52,104,105,medium,10.0,1.0,21,20.0,40.0,30.0,0.5235987755982988,0.02813750132918358,0.02813750132918358,31.0,0.5410520681182421,0.007920041680335999,0.3532419800758362,1.0,0.02021745964884758,71.85236319430571,0.3453219383955002,97.7578990813505,0.3532419702376198,1,1,0,1,0
12,6,49,98,99,medium,10.0,1.0,21,20.0,40.0,30.0,0.5235987755982988,0.031438276171684265,0.031438276171684265,32.0,0.5585053606381855,0.002650701440870762,0.34781143069267273,2.0,0.028787574730813503,91.56855348430908,0.34516072925180197,99.23789122295612,0.3478114275444911,1,1,0,1,0
10,6,50,100,101,medium,10.0,1.0,21,-45.0,44.0,-45.0,-0.7853981633974483,0.010086494497954845,0.010086494497954845,44.0,0.767944870877505,0.007616571616381407,0.35266709327697754,-1.0,0.0024699228815734386,24.487426053464308,0.34505052166059613,97.84029421469172,0.35266709809097246,1,1,0,1,0
10,2,59,118,119,medium,10.0,1.0,21,-45.0,-25.0,-35.0,-0.6108652381980153,0.006099142134189606,0.006099142134189606,-35.0,-0.6108652381980153,0.006099142134189606,0.35076016187667847,0.0,0.0,0.0,0.34466101974248886,98.26116452291582,0.35076015347334477,1,1,0,1,0
28,0,62,124,125,medium,10.0,1.0,21,-25.0,-5.0,-15.0,-0.2617993877991494,0.01605803146958351,0.01605803146958351,-14.0,-0.24434609527920614,0.007787137292325497,0.3522889018058777,1.0,0.008270894177258015,51.50627704849387,0.3445017645135522,97.78955929283958,0.352288889102422,1,1,0,1,0
14,0,43,86,87,medium,10.0,1.0,21,-45.0,44.0,-40.0,-0.6981317007977318,0.022933999076485634,0.022933999076485634,-41.0,-0.7155849933176751,0.006979657337069511,0.35070040822029114,-1.0,0.015954341739416122,69.56633113225423,0.3437207508832216,98.00979492083019,0.3507004107441563,1,1,0,1,0
15,6,38,76,77,medium,10.0,1.0,21,25.0,45.0,35.0,0.6108652381980153,0.018555980175733566,0.018555980175733566,33.0,0.5759586531581288,0.0008424563566222787,0.34422656893730164,-2.0,0.017713523819111288,95.4599199360862,0.34338411258067936,99.75526108887436,0.3442265668689682,1,1,0,1,0
28,2,38,76,77,medium,10.0,1.0,21,-40.0,-20.0,-30.0,-0.5235987755982988,0.007730717770755291,0.007730717770755291,-31.0,-0.5410520681182421,0.001110959448851645,0.34184539318084717,-1.0,0.006619758321903646,85.62928460466739,0.3407344337319955,99.67501113924214,0.3418453849707009,1,1,0,1,0
1,2,49,98,99,medium,10.0,1.0,21,10.0,30.0,20.0,0.3490658503988659,0.0395381860435009,0.0395381860435009,18.0,0.3141592653589793,0.002638437319546938,0.34278222918510437,-2.0,0.03689974872395396,93.32686300619845,0.34014379186555743,99.23028760101734,0.34278223725195756,1,1,0,1,0
7,5,43,86,87,medium,10.0,1.0,21,-35.0,-15.0,-25.0,-0.4363323129985824,0.0426078662276268,0.0426078662276268,-27.0,-0.47123889803846897,0.00010074768943013623,0.340040922164917,-2.0,0.042507118538196664,99.76354673831375,0.33994017447548686,99.97037189265671,0.34004091600221015,1,1,0,1,0
10,4,55,110,111,medium,10.0,1.0,21,25.0,45.0,35.0,0.6108652381980153,0.0022149758879095316,0.0022149758879095316,35.0,0.6108652381980153,0.0022149758879095316,0.34212586283683777,0.0,0.0,0.0,0.33991088694892824,99.35258449345413,0.34212586440219395,1,1,0,1,0
12,5,55,110,111,medium,10.0,1.0,21,15.0,35.0,25.0,0.4363323129985824,0.016990484669804573,0.016990484669804573,24.0,0.4188790204786391,0.0026465379633009434,0.34133702516555786,-1.0,0.01434394670650363,84.42341101661236,0.3386904872022569,99.22465546712452,0.34133701640982056,1,1,0,1,0
14,7,47,94,95,medium,10.0,1.0,21,-40.0,-20.0,-30.0,-0.5235987755982988,0.030152836814522743,0.030152836814522743,-28.0,-0.4886921905584123,0.006445890758186579,0.3446807265281677,2.0,0.023706946056336164,78.6226058999464,0.33823483576998115,98.12989521546113,0.34468071903074105,1,1,0,1,0
8,4,48,96,97,medium,10.0,1.0,21,-35.0,-15.0,-25.0,-0.4363323129985824,0.02900446020066738,0.02900446020066738,-24.0,-0.4188790204786391,0.0013894872972741723,0.3374779522418976,1.0,0.02761497290339321,95.20940128635043,0.3360884649446234,99.58827316331521,0.3374779656258216,1,1,0,1,0
16,4,62,124,125,medium,10.0,1.0,21,-45.0,44.0,-45.0,-0.7853981633974483,0.008785360492765903,0.008785360492765903,44.0,0.767944870877505,6.837177352281287e-05,0.335395872592926,-1.0,0.00871698871924309,99.22175335230567,0.3353275008194032,99.97961460497584,0.33539587061212706,1,1,0,1,0
29,2,52,104,105,medium,10.0,1.0,21,-30.0,-10.0,-20.0,-0.3490658503988659,0.036851800978183746,0.036851800978183746,-22.0,-0.3839724354387525,0.0023323826026171446,0.3358100354671478,-2.0,0.0345194183755666,93.6709128435869,0.3334776528645307,99.3054458305951,0.3358100381128457,1,1,0,1,0
1,1,41,82,83,medium,10.0,1.0,21,-45.0,44.0,-40.0,-0.6981317007977318,0.029682038351893425,0.029682038351893425,-38.0,-0.6632251157578453,0.00551334023475647,0.33770355582237244,2.0,0.024168698117136955,81.42533147692409,0.33219021558761597,98.36740237415314,0.3377035669032139,1,1,0,1,0
12,5,49,98,99,medium,10.0,1.0,21,5.0,25.0,15.0,0.2617993877991494,0.013661670498549938,0.013661670498549938,16.0,0.2792526803190927,0.0065024299547076225,0.3377021551132202,1.0,0.007159240543842316,52.40384435126146,0.3311997251585126,98.07450741540943,0.33770216958606636,1,1,0,1,0
1,7,59,118,119,medium,10.0,1.0,21,-40.0,-20.0,-30.0,-0.5235987755982988,0.003449407173320651,0.003449407173320651,-30.0,-0.5235987755982988,0.003449407173320651,0.3344268798828125,0.0,0.0,0.0,0.33097747270949185,98.96856162562969,0.33442688646854485,1,1,0,1,0
17,1,58,116,117,medium,10.0,1.0,21,-45.0,44.0,-45.0,-0.7853981633974483,0.019499437883496284,0.019499437883496284,43.0,0.7504915783575618,0.0035387102980166674,0.33447563648223877,-2.0,0.015960727585479617,81.85224456643583,0.3309369261842221,98.94201253782364,0.3344756311885936,1,1,0,1,0
10,1,40,80,81,medium,10.0,1.0,21,-45.0,-25.0,-35.0,-0.6108652381980153,0.0018939066212624311,0.0018939066212624311,-35.0,-0.6108652381980153,0.0018939066212624311,0.3315427899360657,0.0,0.0,0.0,0.32964888331480324,99.42875952101758,0.33154277798315823,1,1,0,1,0
0,0,44,88,89,medium,10.0,1.0,21,-25.0,-5.0,-15.0,-0.2617993877991494,0.04589153826236725,0.04589153826236725,-17.0,-0.29670597283903605,0.00033205904765054584,0.32921886444091797,-2.0,0.0455594792147167,99.27642641710521,0.3288868053932674,99.89913729633493,0.3292188778655367,1,1,0,1,0
0,2,56,112,113,medium,10.0,1.0,21,15.0,35.0,25.0,0.4363323129985824,0.0015660792123526335,0.0015660792123526335,25.0,0.4363323129985824,0.0015660792123526335,0.3304342031478882,0.0,0.0,0.0,0.32886812393553555,99.52605414408274,0.33043420324270006,1,1,0,1,0
29,5,53,106,107,medium,10.0,1.0,21,25.0,45.0,35.0,0.6108652381980153,0.004430806264281273,0.004430806264281273,35.0,0.6108652381980153,0.004430806264281273,0.3328942656517029,0.0,0.0,0.0,0.3284634593874216,98.66900492995663,0.33289426962260327,1,1,0,1,0
0,3,45,90,91,medium,10.0,1.0,21,10.0,30.0,20.0,0.3490658503988659,0.029329245910048485,0.029329245910048485,18.0,0.3141592653589793,0.00021780405950266868,0.3284739553928375,-2.0,0.029111441850545816,99.25738268153684,0.32825615133333486,99.93369213725265,0.3284739521252163,1,1,0,1,0
20,6,48,96,97,medium,10.0,1.0,21,-45.0,-25.0,-35.0,-0.6108652381980153,0.003959179390221834,0.003959179390221834,-36.0,-0.6283185307179586,0.0021503278985619545,0.32906046509742737,-1.0,0.0018088514916598797,45.6875355566682,0.3269101371988654,99.3465249926255,0.3290604689766327,1,1,0,1,0
1,1,52,104,105,medium,10.0,1.0,21,-45.0,44.0,-40.0,-0.6981317007977318,0.008857504464685917,0.008857504464685917,-41.0,-0.7155849933176751,0.008078710176050663,0.3347043991088867,-1.0,0.0007787942886352539,8.792479775090575,0.32662568893283606,97.58631491024339,0.33470440013257335,1,1,0,1,0
17,3,45,90,91,medium,10.0,1.0,21,-45.0,-25.0,-35.0,-0.6108652381980153,0.0017291136318817735,0.0017291136318817735,-35.0,-0.6108652381980153,0.0017291136318817735,0.3267759680747986,0.0,0.0,0.0,0.3250468544429168,99.47085654980418,0.32677595672253557,1,1,0,1,0
10,6,51,102,103,medium,10.0,1.0,21,-40.0,-20.0,-30.0,-0.5235987755982988,0.007430395111441612,0.007430395111441612,-30.0,-0.5235987755982988,0.007430395111441612,0.3304031193256378,0.0,0.0,0.0,0.3229727242141962,97.75111229984533,0.33040312145654116,1,1,0,1,0
19,2,59,118,119,medium,10.0,1.0,21,-44.0,45.0,40.0,0.6981317007977318,0.008748114109039307,0.008748114109039307,41.0,0.7155849933176751,0.002076230011880398,0.3233463764190674,1.0,0.006671884097158909,76.26654172543249,0.321270146407187,99.35789290887567,0.3233463812651026,1,1,0,1,0
17,1,40,80,81,medium,10.0,1.0,21,-35.0,-15.0,-25.0,-0.4363323129985824,0.02626792900264263,0.02626792900264263,-27.0,-0.47123889803846897,0.004956585820764303,0.32611557841300964,-2.0,0.02131134318187833,81.13065624524242,0.32115899259224534,98.48011375449012,0.3261155751498469,1,1,0,1,0
6,3,51,102,103,medium,10.0,1.0,21,25.0,45.0,35.0,0.6108652381980153,0.03131191432476044,0.03131191432476044,33.0,0.5759586531581288,0.0027682767249643803,0.32388660311698914,-2.0,0.028543637599796057,91.15903072468707,0.32111832639202476,99.14529446469125,0.32388660478500847,1,1,0,1,0
31,2,54,108,109,medium,10.0,1.0,21,-45.0,-25.0,-35.0,-0.6108652381980153,0.01188871543854475,0.01188871543854475,-36.0,-0.6283185307179586,0.0016714772209525108,0.3209265470504761,-1.0,0.01021723821759224,85.94064068912469,0.31925506982952356,99.47917140656811,0.3209265444275083,1,1,0,1,0
10,6,60,120,121,medium,10.0,1.0,21,-40.0,-20.0,-30.0,-0.5235987755982988,0.02069948986172676,0.02069948986172676,-32.0,-0.5585053606381855,0.002327654045075178,0.3215278089046478,-2.0,0.018371835816651583,88.75501734282352,0.31920015485957265,99.27606447075144,0.3215277965688609,1,1,0,1,0
29,3,53,106,107,medium,10.0,1.0,21,25.0,45.0,35.0,0.6108652381980153,0.04023020341992378,0.04023020341992378,37.0,0.6457718232379019,0.006844834424555302,0.32423102855682373,2.0,0.03338536899536848,82.9858319305305,0.31738619413226843,97.88890210322492,0.32423103663120895,1,1,0,1,0
8,6,37,74,75,medium,10.0,1.0,21,-45.0,-25.0,-35.0,-0.6108652381980153,0.023406630381941795,0.023406630381941795,-33.0,-0.5759586531581288,0.0013995900517329574,0.31703269481658936,2.0,0.022007040330208838,94.02054021063732,0.3156331047648564,99.55853447464065,0.31703270820021356,1,1,0,1,0
12,6,56,112,113,medium,10.0,1.0,21,-35.0,-15.0,-25.0,-0.4363323129985824,0.04360327497124672,0.04360327497124672,-27.0,-0.47123889803846897,0.0005857559153810143,0.3157499134540558,-2.0,0.043017519055865705,98.6566240362283,0.31516415753867477,99.81448738687739,0.31574992212079916,1,1,0,1,0
27,2,58,116,117,medium,10.0,1.0,21,-40.0,-20.0,-30.0,-0.5235987755982988,0.009682171046733856,0.009682171046733856,-31.0,-0.5410520681182421,0.0005586085026152432,0.31571096181869507,-1.0,0.009123562544118613,94.23054498914598,0.3151523533160798,99.82306331734657,0.3157109591710704,1,1,0,1,0
0,4,52,104,105,medium,10.0,1.0,21,-30.0,-10.0,-20.0,-0.3490658503988659,0.03253946825861931,0.03253946825861931,-22.0,-0.3839724354387525,0.0056567867286503315,0.32064053416252136,-2.0,0.026882681529968977,82.61561410994503,0.31498374743387103,98.23578552118333,0.32064052829800066,1,1,0,1,0
0,4,46,92,93,medium,10.0,1.0,21,25.0,45.0,35.0,0.6108652381980153,0.011721545830368996,0.011721545830368996,34.0,0.5934119456780721,0.0010607672156766057,0.3152886629104614,-1.0,0.01066077861469239,90.95027881963917,0.3142278956947848,99.66355681619359,0.31528867126063576,1,1,0,1,0
13,0,63,126,127,medium,10.0,1.0,21,-35.0,-15.0,-25.0,-0.4363323129985824,0.03091288171708584,0.03091288171708584,-23.0,-0.4014257279586958,0.008913672529160976,0.32307353615760803,2.0,0.021999209187924862,71.1651841108223,0.31415986362844706,97.24097719820278,0.32307353599249805,1,1,0,1,0
2,3,42,84,85,medium,10.0,1.0,21,20.0,40.0,30.0,0.5235987755982988,0.010491149500012398,0.010491149500012398,31.0,0.5410520681182421,0.0008575903484597802,0.31465020775794983,1.0,0.009633559151552618,91.8255826164829,0.31379261740949005,99.72744643819861,0.31465020718812514,1,1,0,1,0
6,2,49,98,99,medium,10.0,1.0,21,5.0,25.0,15.0,0.2617993877991494,0.031731024384498596,0.031731024384498596,16.0,0.2792526803190927,0.008575030602514744,0.32232001423835754,1.0,0.023155993781983852,72.97587843806309,0.3137449836358428,97.33959102019229,0.32232001610469624,1,1,0,1,0
1,0,60,120,121,medium,10.0,1.0,21,-35.0,-15.0,-25.0,-0.4363323129985824,0.030533967539668083,0.030533967539668083,-27.0,-0.47123889803846897,0.004033196717500687,0.3174870014190674,-2.0,0.026500770822167397,86.7911148059584,0.3134538047015667,98.72964981259908,0.31748699436798505,1,1,0,1,0
18,7,49,98,99,medium,10.0,1.0,21,20.0,40.0,30.0,0.5235987755982988,0.01395044568926096,0.01395044568926096,32.0,0.5585053606381855,0.0006514068809337914,0.31280627846717834,2.0,0.013299038808327168,95.3305658081215,0.31215487158624455,99.79175389825107,0.31280627779415365,1,1,0,1,0
23,3,48,96,97,medium,10.0,1.0,21,-40.0,-20.0,-30.0,-0.5235987755982988,0.014677057974040508,0.014677057974040508,-31.0,-0.5410520681182421,0.004543105140328407,0.31659597158432007,-1.0,0.010133952833712101,69.04621383683397,0.31205286644399166,98.56501486181467,0.31659597798641176,1,1,0,1,0
18,4,48,96,97,medium,10.0,1.0,21,-45.0,44.0,-45.0,-0.7853981633974483,0.027658730745315552,0.027658730745315552,-44.0,-0.767944870877505,0.007324773818254471,0.3186042904853821,1.0,0.02033395692706108,73.51731760324888,0.3112795166671276,97.7009807974979,0.31860429506286636,1,1,0,1,0
8,7,47,94,95,medium,10.0,1.0,21,-45.0,-25.0,-35.0,-0.6108652381980153,0.024543672800064087,0.024543672800064087,-33.0,-0.5759586531581288,0.003274638205766678,0.31441086530685425,2.0,0.02126903459429741,86.65791288678633,0.31113622710108757,98.958484401431,0.3144108636942741,1,1,0,1,0
12,7,44,88,89,medium,10.0,1.0,21,-45.0,44.0,-40.0,-0.6981317007977318,0.018049903213977814,0.018049903213977814,-41.0,-0.7155849933176751,0.000837548344861716,0.3117530643939972,-1.0,0.017212354869116098,95.35981808360546,0.3109155160491355,99.73134238584318,0.31175307521257145,1,1,0,1,0
6,2,59,118,119,medium,10.0,1.0,21,10.0,30.0,20.0,0.3490658503988659,0.018000228330492973,0.018000228330492973,21.0,0.3665191429188092,0.0014265101635828614,0.3096555769443512,1.0,0.016573718166910112,92.07504406393386,0.30822906678076833,99.53932360022077,0.3096555774372097,1,1,0,1,0
14,3,39,78,79,medium,10.0,1.0,21,-35.0,-15.0,-25.0,-0.4363323129985824,0.028855672106146812,0.028855672106146812,-27.0,-0.47123889803846897,0.005154314450919628,0.31313878297805786,-2.0,0.023701357655227184,82.13760389306039,0.30798446852713823,98.35398400610096,0.31313876898551396,1,1,0,1,0
27,2,46,92,93,medium,10.0,1.0,21,20.0,40.0,30.0,0.5235987755982988,0.029968542978167534,0.029968542978167534,28.0,0.4886921905584123,0.005935623776167631,0.3135516047477722,-2.0,0.024032919201999903,80.193819297482,0.3076159809716046,98.10697069117462,0.31355161358434724,1,1,0,1,0
0,4,60,120,121,medium,10.0,1.0,21,10.0,30.0,20.0,0.3490658503988659,0.019730815663933754,0.019730815663933754,19.0,0.33161255787892263,0.001375085674226284,0.3087009787559509,-1.0,0.01835572998970747,93.03077126841835,0.30732589308172464,99.55455739733388,0.30870097438469646,1,1,0,1,0
9,7,62,124,125,medium,10.0,1.0,21,-35.0,-15.0,-25.0,-0.4363323129985824,0.002444245619699359,0.002444245619699359,-25.0,-0.4363323129985824,0.002444245619699359,0.30876976251602173,0.0,0.0,0.0,0.30632551689632237,99.20839216904456,0.3087697493959941,1,1,0,1,0
15,2,60,120,121,medium,10.0,1.0,21,-44.0,45.0,40.0,0.6981317007977318,0.03970404714345932,0.03970404714345932,38.0,0.6632251157578453,0.0018423303263261914,0.3079928159713745,-2.0,0.03786171681713313,95.35984248741833,0.3061504856450483,99.40182685089076,0.30799281094263803,1,1,0,1,0
11,2,60,120,121,medium,10.0,1.0,21,15.0,35.0,25.0,0.4363323129985824,0.04138833284378052,0.04138833284378052,23.0,0.4014257279586958,0.012255997397005558,0.3183651268482208,-2.0,0.02913233544677496,70.38779637907719,0.30610912945121527,96.15033294684673,0.31836511857511257,1,1,0,1,0
17,3,41,82,83,medium,10.0,1.0,21,-40.0,-20.0,-30.0,-0.5235987755982988,0.045025259256362915,0.045025259256362915,-32.0,-0.5585053606381855,0.002853213343769312,0.30877962708473206,-2.0,0.0421720459125936,93.66308292080272,0.30592641374096274,99.07597098593996,0.308779630646596,1,1,0,1,0
13,1,58,116,117,medium,10.0,1.0,21,-45.0,-25.0,-35.0,-0.6108652381980153,0.0012643719092011452,0.0012643719092011452,-35.0,-0.6108652381980153,0.0012643719092011452,0.30624809861183167,0.0,0.0,0.0,0.3049837267026305,99.58714130310284,0.30624808692279815,1,1,0,1,0
14,2,43,86,87,medium,10.0,1.0,21,25.0,45.0,35.0,0.6108652381980153,0.020049050450325012,0.020049050450325012,34.0,0.5934119456780721,0.003003055462613702,0.30784887075424194,-1.0,0.01704599498771131,85.02145789869554,0.30484581529162824,99.02450333657028,0.3078488711171523,1,1,0,1,0
17,7,59,118,119,medium,10.0,1.0,21,-40.0,-20.0,-30.0,-0.5235987755982988,0.0015419641276821494,0.0015419641276821494,-30.0,-0.5235987755982988,0.0015419641276821494,0.3050656318664551,0.0,0.0,0.0,0.30352366773877293,99.49454675761145,0.3050656258561248,1,1,0,1,0
9,4,41,82,83,medium,10.0,1.0,21,-35.0,-15.0,-25.0,-0.4363323129985824,0.021722208708524704,0.021722208708524704,-27.0,-0.47123889803846897,0.0011870956514030695,0.30434277653694153,-2.0,0.020535113057121634,94.53510613339608,0.30315568088553846,99.60994781446406,0.30434276550065786,1,1,0,1,0
9,6,55,110,111,medium,10.0,1.0,21,10.0,30.0,20.0,0.3490658503988659,0.0281694233417511,0.0281694233417511,22.0,0.3839724354387525,0.005413617007434368,0.30850374698638916,2.0,0.02275580633431673,80.78193883574956,0.3030901299789548,98.24520218625636,0.308503754560004,1,1,0,1,0
11,5,52,104,105,medium,10.0,1.0,21,-45.0,44.0,-40.0,-0.6981317007977318,0.04363130033016205,0.04363130033016205,-38.0,-0.6632251157578453,0.005853710696101189,0.30889859795570374,2.0,0.03777758963406086,86.58368957192286,0.30304488725960255,98.10497336833474,0.3088985924031014,1,1,0,1,0
2,1,59,118,119,medium,10.0,1.0,21,-45.0,44.0,-45.0,-0.7853981633974483,0.02373191900551319,0.02373191900551319,43.0,0.7504915783575618,0.0017668484942987561,0.30342811346054077,-2.0,0.021965070511214435,92.55496997993168,0.301661264966242,99.41770441962409,0.30342810711832485,1,1,0,1,0
16,6,53,106,107,medium,10.0,1.0,21,-45.0,44.0,-40.0,-0.6981317007977318,0.0006491260719485581,0.0006491260719485581,-40.0,-0.6981317007977318,0.0006491260719485581,0.3009697198867798,0.0,0.0,0.0,0.3003205938148312,99.78432180081347,0.30096971176513965,1,1,0,1,0
0,3,46,92,93,medium,10.0,1.0,21,-25.0,-5.0,-15.0,-0.2617993877991494,0.02798069640994072,0.02798069640994072,-16.0,-0.2792526803190927,0.006322103086858988,0.30623549222946167,-1.0,0.021658593323081732,77.40548342959423,0.2999133891426027,97.93554201022465,0.30623550224939144,1,1,0,1,0
7,7,37,74,75,medium,10.0,1.0,21,-40.0,-20.0,-30.0,-0.5235987755982988,0.030810372903943062,0.030810372903943062,-28.0,-0.4886921905584123,0.0020221201702952385,0.30176249146461487,2.0,0.028788252733647823,93.43688511463472,0.29974037129431963,99.3298967805837,0.30176247686479835,1,1,0,1,0
14,1,56,112,113,medium,10.0,1.0,21,10.0,30.0,20.0,0.3490658503988659,0.0621381551027298,0.0621381551027298,18.0,0.3141592653589793,0.007868743501603603,0.3071766197681427,-2.0,0.054269411601126194,87.33669596627931,0.2993078762665391,97.43836509837794,0.30717661049279243,1,1,0,1,0
18,6,59,118,119,medium,10.0,1.0,21,-45.0,44.0,-40.0,-0.6981317007977318,0.03830838203430176,0.03830838203430176,-42.0,-0.7330382858376184,0.006535811815410852,0.3055054843425751,-2.0,0.031772570218890905,82.93895103802971,0.2989696725271642,97.8606564692364,0.3055054890236444,1,1,0,1,0
6,1,50,100,101,medium,10.0,1.0,21,-40.0,-20.0,-30.0,-0.5235987755982988,0.027267273515462875,0.027267273515462875,-28.0,-0.4886921905584123,0.004325657617300749,0.30305802822113037,2.0,0.022941615898162127,84.1360830783183,0.2987323706038296,98.5726635777672,0.30305801404009425,1,1,0,1,0
10,6,49,98,99,medium,10.0,1.0,21,-35.0,-15.0,-25.0,-0.4363323129985824,0.022198211401700974,0.022198211401700974,-26.0,-0.4537856055185257,0.004563937894999981,0.30206820368766785,-1.0,0.017634273506700993,79.44006473129514,0.29750426579266787,98.48910350732612,0.30206821342327267,1,1,0,1,0
17,3,53,106,107,medium,10.0,1.0,21,15.0,35.0,25.0,0.4363323129985824,0.03597307205200195,0.03597307205200195,27.0,0.47123889803846897,0.002128270920366049,0.2989133596420288,2.0,0.033844801131635904,94.08371095665818,0.29678508872166276,99.28799739064362,0.29891335578935563,1,1,0,1,0
19,2,61,122,123,medium,10.0,1.0,21,-44.0,45.0,40.0,0.6981317007977318,0.027488721534609795,0.027488721534609795,42.0,0.7330382858376184,0.004372254945337772,0.30084627866744995,2.0,0.023116466589272022,84.09436779432298,0.2964740237221122,98.54668139333351,0.3008462753945838,1,1,0,1,0
14,3,61,122,123,medium,10.0,1.0,21,10.0,30.0,20.0,0.3490658503988659,0.015552996657788754,0.015552996657788754,19.0,0.33161255787892263,0.014465982094407082,0.3108423054218292,-1.0,0.001087014563381672,6.989100475613541,0.29637632332742214,95.34619907197768,0.31084230318529826,1,1,0,1,0
12,2,61,122,123,medium,10.0,1.0,21,10.0,30.0,20.0,0.3490658503988659,0.01112243253737688,0.01112243253737688,21.0,0.3665191429188092,0.003252841765061021,0.2985374927520752,1.0,0.00786959077231586,70.75422346568647,0.2952846509870142,98.91040762248164,0.2985374864054221,1,1,0,1,0
14,3,46,92,93,medium,10.0,1.0,21,15.0,35.0,25.0,0.4363323129985824,0.0017420124495401978,0.0017420124495401978,25.0,0.4363323129985824,0.0017420124495401978,0.2966363728046417,0.0,0.0,0.0,0.2948943603551015,99.41274482523171,0.2966363642522857,1,1,0,1,0
19,4,52,104,105,medium,10.0,1.0,21,-44.0,45.0,40.0,0.6981317007977318,0.012269416823983192,0.012269416823983192,40.0,0.6981317007977318,0.012269416823983192,0.30699002742767334,0.0,0.0,0.0,0.29472061060369015,96.00331746057326,0.30699002984462664,1,1,0,1,0
1,7,55,110,111,medium,10.0,1.0,21,-44.0,45.0,40.0,0.6981317007977318,0.004126370884478092,0.004126370884478092,40.0,0.6981317007977318,0.004126370884478092,0.2986868917942047,0.0,0.0,0.0,0.2945605209097266,98.61849615840485,0.2986868998106163,1,1,0,1,0
9,7,51,102,103,medium,10.0,1.0,21,10.0,30.0,20.0,0.3490658503988659,0.03586948662996292,0.03586948662996292,21.0,0.3665191429188092,0.009647908620536327,0.3040594458580017,1.0,0.026221578009426594,73.1027412796114,0.2944115372374654,96.82696632123641,0.30405944659073597,1,1,0,1,0
